rawData	tokens	sentiment	Category
Why presidency did Russia invade chrimea on in 2014?	presidency russia invade chrimea	0.0	Neutral
Why should American citizens abide by Federal Laws when Joe Biden allows foreign nationals from all over the world ignore our Federal immigration laws and enter our country illegally? Biden is willing to send American soldiers to protect UKRAINE’s borders but NOT AMERICA’S BORDER https://t.co/89plvYvZ56	american citizen abide federal law joe biden allows foreign national world ignore federal immigration law enter country illegally biden willing send american soldier protect ukraine border america border	0.0129	Neutral
Why should Biden care about the eastern border of Ukraine we he clearly does not about the southern border of the US	biden care eastern border ukraine clearly southern border u	0.7096	Positive
Why so little discss Ukraine and the potential war? I don`t want young soldiers being sent to fight on either sides and die in vain. Or a warhead falling by mistake somewhere
Why the News About the War Between Russia and Ukraine Affects the Cryptocurrency Market #Crypto #Bitcoin #Russia #CryptoNews - https://t.co/MEON0tutjR https://t.co/C8D2bKQ0rz	news war russia ukraine affect cryptocurrency market crypto bitcoin russia cryptonews	-0.5994	Negative
Why the US troops are to setup in DK	u troop setup dk	0.0	Neutral
Why the US won’t send troops to Ukraine
Why the US won’t send troops to Ukraine - Vox https://t.co/b0eZHX1Tnf	u wont send troop ukraine vox	0.0	Neutral
Why the West is freaking	west freaking	-0.4215	Neutral
Why the hell does #Putin  still need a false flag operation other than PR? What is he gonna do that he already isn't doing? Invade the country again? Only military escalation #Russia has not taken in #Ukraine  is the use of nuclear weapons. #UkraineRussiaWar https://t.co/0CBcM6TtVG	hell putin still false flag operation pr gonna already isnt invade country military escalation russia taken ukraine use nuclear weapon ukrainerussiawar	-0.8176	Negative
Why the hell is Russia acting like 11th Century Viking troglodytes threatening their neighbor
Why the single quotes? Russian troops are at the border and hostilities can begin anytime now. If Putin moves on Ukraine she will have no choice but to join all other Ukrainians in the fight of their lives. https://t.co/oMNy9I20Cn	single quote troop border hostility begin anytime putin move ukraine choice join ukrainian fight life	-0.5023	Negative
Why we do not panic.	panic	0.4023	Neutral
Why will Russia invade Ukraine. Oblarches in Russia who bought Russia at highly reduced costs when Communism crashed want to possess the effective dynamic high energy source by natural gas resources existing in the Ukraine. Climate change only sells in the Socialist western areas	russia invade ukraine oblarches russia bought russia highly reduced cost communism crashed want posse effective dynamic high energy source natural gas resource existing ukraine climate change sell socialist western area	0.8625	Positive
Why won't NATO let Ukraine in?	wont nato let ukraine	0.0	Neutral
Why would #Putin amass shedloads of troops near #Ukraine / #Russia border
Why would Putin want to attack the Ukraine if simply stationing his armies along the Ukraine border produces enough jitters to cause a slow but gradual meltdown of the EU? Put another way
Why would Russia ever try to invade a fellow dictatorship? There's literally Russian troops along the Ukraine-Belarus border. https://t.co/N8DyZVDCwt	russia ever try invade fellow dictatorship there literally troop along ukrainebelarus border	0.0	Neutral
Why would Russia invade Ukraine and what does Putin want? - The Times https://t.co/v6FIIj2NTl	russia invade ukraine putin want time	0.0772	Neutral
Why would Russia invade Ukraine? https://t.co/KnwnqGuLZS	russia invade ukraine	0.0	Neutral
Why would Zelensky consider going to Munich? Wouldn’t that make it easy for him to be replaced?	zelensky consider going munich wouldnt make easy replaced	0.4404	Neutral
Why would that be consequential this time?  He did brazenly lie before (e.g. to Merkel) e.g. about no Russian troops in the Crimea in Febr/March 2014. And he lied to Macron's face about Wagner... https://t.co/dfpNcKnfwp	consequential time brazenly lie eg merkel eg troop crimea febrmarch lied macron face wagner	-0.5859	Negative
Why would the USA help Ukraine out? Ukraine only wants to join NATO. No big deal.	usa help ukraine ukraine want join nato big deal	0.4019	Neutral
Why would we Spend  Billions of dollars of Treasure and kill Military heros to protect Ukraine's border
Why.. in the hell is everyone saying Ukraine is on the brink? If Putin wanted to it would have been a done deal already rather than “threatening”. . He’s awaiting a  a provocative NATO reaction. He’s a brilliant war strategist. He threw the bait out.. waiting on the bite.	hell everyone saying ukraine brink putin wanted done deal already rather threatening he awaiting provocative nato reaction he brilliant war strategist threw bait waiting bite	-0.8442	Negative
Why? Unless he is planning to start a war
Wie aan de zijde van de Russen staat is een landverrader en een verrader van de democratie.	wie aan de zijde van de russen staat een landverrader en een verrader van de democratie	0.0	Neutral
Wie könnte ein Angriff auf die Ukraine die NATO in einen Krieg ziehen
WikiLeaks Document PROVES U.S. Knew NATO Expansion Would Cause Russia/Ukraine War	wikileaks document prof u knew nato expansion cause russiaukraine war	-0.5994	Negative
Wild animals refuges from #Kyiv ZOO!	wild animal refuge kyiv zoo	0.0	Neutral
Will #Germany's hesitant stance on the Ukraine-Russia crisis soon become untenable? Read Prof. @Helmut_Anheier's take on the conflict in @ProSyn #UkraineRussia #NATO 👇 https://t.co/21MHL9eLH2	germany hesitant stance ukrainerussia crisis soon become untenable read prof take conflict ukrainerussia nato	-0.8126	Negative
Will #Russia invade beyond #Ukraine ?	russia invade beyond ukraine	0.0	Neutral
Will #johnson claim credit for the Russian withdrawal from #Ukraine border? You bet he will. I can see the Mail headline tomorrow. “Johnson chairs one COBRA meeting and Putin  withdraws.” Pity he failed to attend any COBRA meetings during the #pandemic.	johnson claim credit withdrawal ukraine border bet see mail headline tomorrow johnson chair one cobra meeting putin withdraws pity failed attend cobra meeting pandemic	-0.4215	Neutral
Will Americans “Rally around the flag” if #Russia invades #Ukraine?  #StandWithUkraine #UkraineCrisis https://t.co/o8MDAEolCl	american rally around flag russia invades ukraine standwithukraine ukrainecrisis	0.0	Neutral
Will Biden be able to stop war in Ukraine?  https://t.co/ZvsbtdxNqG	biden able stop war ukraine	-0.7269	Negative
Will Biden take the Wilson or LBJ approach to War in Ukraine? Will he wait until after-mid terms or create a causus belli?	biden take wilson lbj approach war ukraine wait aftermid term create causus belli	-0.4215	Neutral
Will NATO implement a no fly zone over Ukraine?	nato implement fly zone ukraine	-0.296	Neutral
Will NATO require Russian troops to provide vax passes before invading #ukraine ?	nato require troop provide vax pass invading ukraine	0.0	Neutral
Will Putin Invade? On the Front Lines of Ukraine’s Long War
Will Putin Rhetoric and Russian Troops in Ukraine Affect Stocks and Markets? - Bloomberg https://t.co/NY58FpVnVa	putin rhetoric troop ukraine affect stock market bloomberg	0.0	Neutral
Will Putin be brought before the #Hague and held accountable?	putin brought hague held accountable	0.0	Neutral
Will RUSSIA invade UKRAINE ?!?	russia invade ukraine	0.0	Neutral
Will Russia Attack Ukraine?	russia attack ukraine	-0.4767	Neutral
Will Russia Invade Ukraine?	russia invade ukraine	0.0	Neutral
Will Russia Invade Ukraine?  I discuss with @KatrinaNation on The Aggressive Progressive Podcast.	russia invade ukraine discus aggressive progressive podcast	-0.1531	Neutral
Will Russia Invade Ukraine? Futures Loom; 5 Stocks That Don’t Suck – Investor’s Business Daily https://t.co/b9TDSuhfhB	russia invade ukraine future loom stock dont suck investor business daily	0.1295	Neutral
Will Russia Spread its Errors Throughout the World?	russia spread error throughout world	-0.34	Neutral
Will Russia actually invade Ukraine? - BBC News https://t.co/gZ3lA7rWWm via @YouTube	russia actually invade ukraine bbc news via	0.0	Neutral
Will Russia actually invade Ukraine? Here's why Gen. Keane doesn't think so https://t.co/tgOdVpFCwp	russia actually invade ukraine here gen keane doesnt think	0.0	Neutral
Will Russia actually invade Ukraine? Here's why Gen. Keane doesn't think so https://t.co/xN3aLsvsQW via @YouTube  he is a very sick man a mad dog	russia actually invade ukraine here gen keane doesnt think via sick man mad dog	-0.7939	Negative
Will Russia and Ukraine start a fight without a word
Will Russia invade Moldova?	russia invade moldova	0.0	Neutral
Will Russia invade Ukraine	russia invade ukraine	0.0	Neutral
Will Russia invade Ukraine and China will invade Taiwan?	russia invade ukraine china invade taiwan	0.0	Neutral
Will Russia invade Ukraine and spark WW3? US is posturing like it's ready to fight but Putin is on one.	russia invade ukraine spark ww u posturing like ready fight putin one	0.2846	Neutral
Will Russia invade Ukraine by end of year? I collected some predictions and made a weighted ensemble. It currently outputs 50-50. https://t.co/ktbBRXK5yW	russia invade ukraine end year collected prediction made weighted ensemble currently output	0.0	Neutral
